0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38
36.844.210.785.096;198.109.319.102.356;177.370.050.126.331;211.742.017.393.139;NaN;0;0;NaN;150.802.727.327.319;133.223.443.889.399;0;0;0;386.359.773.802.074;0.171813177357628;0;967.514.095.550.602;478;0;0.919884542763731;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;428;64;normal_00064;normal;0
415.587.540.708.638;210.402.810.006.422;188.376.584.840.406;224.881.472.804.048;NaN;0;0;NaN;150.827.630.319.995;133.260.782.327.167;0;0;0;397.852.939.748.371;0.171882947630436;0;958.062.731.078.937;481;0;0.930656149266719;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;431;65;normal_00065;normal;0
454.797.104.550.601;220.104.601.378.816;197.062.734.638.073;235.250.883.424.539;0.000228385249659624;1;282.860.494.253.359;NaN;162.304.236.977.398;137.816.307.341.708;414.849.788.446.909;106.735.799.956.148;10.708.206.344.585;459.339.638.045.551;0.207056011811406;0.0118084306561458;971.508.253.042.193;462;0;100.544.588.677.074;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;412;66;normal_00066;normal;0
429.166.329.010.285;213.812.502.622.197;191.429.330.430.143;228.525.800.069.551;0.000152929344487962;1;285.877.921.837.172;NaN;163.279.385.573.684;138.430.710.361.777;378.496.119.410.045;91.224.335.009.733;143.540.256.085.043;4.706.524.382.433;0.20973822045155;0.0127938154159357;957.223.197.219.516;476;0;0.984309623112132;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;426;67;normal_00067;normal;0
394.667.839.919.248;205.038.844.432.108;183.574.151.279.467;219.148.391.205.066;NaN;0;0;NaN;150.773.236.581.278;133.185.639.919.368;0;0;0;373.830.603.811.618;0.17172686816433;0;993.884.357.557.004;476;0;0.851542231204228;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;426;68;normal_00068;normal;0
375.816.898.817.736;200.082.188.218.807;17.913.638.749.836;21.385.064.756.088;NaN;0;0;NaN;150.762.146.009.239;13.317.270.196.302;0;0;0;369.344.687.648.463;0.171693945900897;0;951.671.435.111.633;468;0;0.866419898169852;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;418;69;normal_00069;normal;0
339.173.509.739.241;190.077.730.946.681;170.179.256.678.447;203.157.743.383.924;NaN;0;0;NaN;150.763.372.485.682;133.174.103.998.858;0;0;0;369.835.570.155.449;0.171697593803847;0;998.583.532.570.711;500;0;0.874064783427175;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;450;70;normal_00070;normal;0
424.858.791.419.372;212.736.779.724.829;190.466.220.642.614;227.376.052.357.142;NaN;0;0;NaN;150.776.399.588.297;133.189.442.877.322;0;0;0;375.130.302.001.033;0.171736225649902;0;996.636.613.333.483;469;0;0.948998544325233;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;419;71;normal_00071;normal;0
313.104.115.149.863;182.626.864.999.319;163.508.391.963.166;195.194.153.411.637;NaN;0;0;NaN;150.784.575.953.817;133.199.529.726.348;0;0;0;378.535.480.797.402;0.171760327142046;0;993.368.182.937.295;479;0;0.966014021874072;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;429;72;normal_00072;normal;0
424.720.422.482.597;212.702.134.614.835;190.435.202.390.044;227.339.023.177.918;0.00015478343299824;1;283.771.105.011.712;NaN;163.089.862.972.107;138.570.121.092.709;216.634.751.072.894;631.130.796.472.531;142.026.603.362.699;470.613.258.640.409;0.208699290349755;0.0125935948584302;973.671.725.446.928;451;0;101.389.592.880.341;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;401;73;normal_00073;normal;0
468.062.788.186.441;223.291.573.366.796;199.916.075.328.054;23.865.716.376.091;NaN;0;0;NaN;150.814.075.686.646;133.239.692.039.576;0;0;0;391.471.471.776.613;0.171845507325252;0;988.075.318.234.228;494;0;0.981864723978706;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;444;74;normal_00074;normal;0
395.735.086.728.728;205.315.886.661.056;183.822.191.070.115;219.444.497.823;NaN;0;0;NaN;150.773.480.525.656;133.185.931.346.821;0;0;0;373.930.507.498.115;0.171727590435089;0;959.045.731.730.083;471;0;0.890246464000127;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;421;75;normal_00075;normal;0
328.277.958.764.681;186.999.798.411.206;167.423.540.538.609;199.868.005.942.927;NaN;0;0;NaN;15.078.118.973.195;133.195.305.838.507;0;0;0;377.117.031.855.063;0.171750362453855;0;958.182.850.392.356;486;0;0.906344387970489;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;436;76;normal_00076;normal;0
338.822.368.060.586;18.997.931.303.462;170.091.141.742.336;203.052.552.939.872;NaN;0;0;NaN;150.791.401.154.324;133.208.257.384.137;0;0;0;381.431.933.374.632;0.17178032469143;0;975.535.211.689.591;462;0;0.971916551533371;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;412;77;normal_00077;normal;0
436.846.529.726.656;21.571.717.352.836;193.134.608.988.623;23.056.153.903.412;NaN;0;0;NaN;150.833.698.037.274;133.270.953.902.804;0;0;0;400.826.121.183.859;0.17189911095597;0;95.816.252.331.372;471;0;0.949148262442224;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;421;78;normal_00078;normal;0
348.705.095.663.239;192.730.045.134.972;172.553.910.746.511;205.992.573.969.047;NaN;0;0;NaN;150.780.009.720.401;133.193.849.603.011;0;0;0;376.625.502.262.676;0.17174688415856;0;990.570.202.488.579;483;0;0.910070490748646;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;433;79;normal_00079;normal;0
329.346.107.166.404;187.303.780.620.884;1.676.957.000.716;200.192.906.389.915;NaN;0;0;NaN;150.782.789.710.099;133.197.293.186.421;0;0;0;377.785.761.936.582;0.171755073947099;0;95.394.711.184.447;465;0;0.915204252304554;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;415;80;normal_00080;normal;0
416.336.146.904.913;210.592.226.151.893;188.546.171.770.335;225.083.923.435.602;NaN;0;0;NaN;150.755.769.405.864;133.165.519.965.927;0;0;0;366.812.148.623.289;0.171674958158498;0;958.225.800.387.671;481;0;0.873822741232577;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;431;81;normal_00081;normal;0
439.780.490.426.839;216.440.364.094.733;193.782.091.639.058;23.133.449.524.929;NaN;0;0;NaN;150.808.170.873.479;133.231.096.331.576;0;0;0;388.788.149.557.939;0.171828773352;0;966.400.553.412.767;494;0;0.912359178383303;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;444;82;normal_00082;normal;0
291.432.451.061.743;176.193.235.465.028;157.748.273.266.267;188.317.799.977.465;NaN;0;0;NaN;15.075.813.076.163;13.316.815.900.082;0;0;0;367.746.217.807.731;0.171681993534025;0;964.237.673.785.172;461;0;0.883598455619077;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;411;83;normal_00083;normal;0
375.653.590.698.113;200.038.711.466.604;179.097.462.152.735;213.804.178.998.659;NaN;0;0;NaN;150.775.764.149.478;133.188.674.608.403;0;0;0;374.868.435.482.101;0.171734347111015;0;972.549.860.122.086;486;0;0.906847736084724;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;436;84;normal_00084;normal;0
384.434.597.876.437;202.363.186.384.257;181.178.597.126.747;216.288.610.375.607;NaN;0;0;NaN;15.078.616.314.946;133.201.533.194.573;0;0;0;37.920.448.892.897;0.171764988562635;0;964.754.930.069.559;481;0;0.850097930101254;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;431;85;normal_00085;normal;0
363.870.273.244.192;196.876.357.031.981;176.266.161.903.318;21.042.421.024.841;NaN;0;0;NaN;150.760.922.962.599;133.171.310.616.154;0;0;0;368.856.411.500.956;0.171690306737647;0;993.948.634.781.557;456;0;0.880326860992327;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;406;86;normal_00086;normal;0
394.230.492.504.599;204.925.207.018.764;183.472.410.110.538;219.026.933.944.692;NaN;0;0;NaN;150.802.774.790.635;133.223.509.558.029;0;0;0;386.380.769.822.527;0.171813313956898;0;996.112.103.138.481;484;0;0.969899879065578;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;434;87;normal_00087;normal;0
339.258.746.357.993;190.101.613.362.106;170.200.638.939.717;20.318.326.924.432;NaN;0;0;NaN;150.811.467.709.546;133.235.855.749.602;0;0;0;390.279.731.832.841;0.1718381424257;0;998.483.638.391.283;454;0;0.980492107970318;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;404;88;normal_00088;normal;0
318.889.459.851.103;184.306.375.548.981;165.012.081.298.584;196.989.237.830.834;NaN;0;0;NaN;15.081.419.171.337;133.239.864.231.766;0;0;0;39.152.474.168.749;0.17184583395974;0;999.292.224.230.585;461;0;0.959066659548824;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;411;89;normal_00089;normal;0
388.534.666.693.319;203.439.445.490.775;182.142.186.989.843;217.438.931.195.872;NaN;0;0;NaN;150.802.129.140.094;133.222.617.794.374;0;0;0;386.095.417.590.757;0.171811454912417;0;985.683.961.430.003;463;0;0.954102509920741;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;413;90;normal_00090;normal;0
381.288.692.858.415;201.533.496.352.548;180.435.764.012.281;215.401.826.038.954;0.00021843127543919;1;287.569.381.553.144;NaN;162.386.085.852.619;137.503.194.197.967;762.010.667.970.725;175.986.438.832.539;1.480.608.979.691;459.717.218.157.812;0.20748696773496;0.0118955511598406;971.964.504.640.062;476;0;0.977897096060812;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;426;91;normal_00091;normal;0
413.817.618.256;209.954.295.599.256;187.975.023.605.216;224.402.094.318.303;NaN;0;0;NaN;150.775.758.900.273;133.188.668.270.951;0;0;0;374.866.273.875.147;0.171734331589938;0;985.398.096.705.925;495;0;0.982282424898545;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;445;92;normal_00092;normal;0
333.666.980.702.657;188.528.447.827.854;168.792.161.787.144;201.501.847.868.358;NaN;0;0;NaN;150.820.635.726.413;133.249.643.048.974;0;0;0;394.518.538.516.929;0.171863822314213;0;970.200.583.369.053;456;0;0.900693714910685;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;406;93;normal_00093;normal;0
322.804.988.059.562;185.434.438.967.435;166.022.052.288.256;198.194.927.825.899;NaN;0;0;NaN;150.821.459.645.594;133.250.925.380.074;0;0;0;394.906.525.028.145;0.171866098680735;0;979.095.050.351.572;499;0;0.855591265815297;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;449;94;normal_00094;normal;0
402.546.384.092.634;207.075.272.318.132;185.397.393.708.744;221.324.953.876.707;NaN;0;0;NaN;150.765.350.523.104;133.176.379.749.929;0;0;0;370.629.906.229.381;0.171703473761864;0;998.570.050.166.583;486;0;0.856112651477838;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;436;95;normal_00095;normal;0
407.290.522.195.833;208.291.922.378.462;186.486.677.560.533;222.625.326.516.435;NaN;0;0;NaN;150.777.060.472.741;13.319.024.422.473;0;0;0;375.403.066.585.678;0.171738178655849;0;977.811.928.479.221;498;0;0.932819364450806;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;448;96;normal_00096;normal;0
438.212.499.993.185;216.054.172.038.885;193.436.328.478.524;230.921.727.766.282;0.000450447025449829;1;27.671.873.708.433;NaN;164.032.470.972.634;138.294.454.323.198;664.402.910.797.068;164.794.386.751.265;106.663.627.053.544;453.848.669.037.863;0.212568377131251;0.0136311992565096;963.103.964.992.973;475;0;100.497.030.033.671;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;425;97;normal_00097;normal;0
408.137.116.814.511;20.850.828.793.521;186.680.392.676.105;222.856.581.056.543;0.000373299067765398;1;290.459.680.158.822;NaN;162.511.826.378.932;13.801.745.982.555;375.161.429.408.892;982.590.655.927.128;115.101.263.253.049;472.084.604.482.319;0.207564394214929;0.0119904436661734;959.309.692.017.892;487;0;0.990827417150217;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;437;98;normal_00098;normal;0
297.554.063.456.426;178.034.110.444.351;159.396.434.437.272;190.285.352.961.124;NaN;0;0;NaN;150.822.190.596.735;133.252.069.428.665;0;0;0;395.251.767.147.089;0.171868113273873;0;987.557.375.335.372;493;0;0.847509714911113;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;443;99;normal_00099;normal;0
408.459.935.144.829;20.859.073.203.303;186.754.206.032.435;222.944.698.464.012;0.000478724382187767;1;281.455.310.577.345;NaN;162.684.413.754.391;138.269.392.782.508;28.549.960.263.765;748.279.348.748.973;119.887.617.957.157;463.784.594.668.515;0.207734156532624;0.0121902396377249;963.764.802.492.681;490;0;10.107.894.358.661;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;440;100;normal_00100;normal;0
360.306.504.356.045;195.909.874.902.629;175.400.856.906.531;209.391.220.600.216;0.000426252780483027;1;291.116.696.548.573;NaN;165.869.216.760.113;140.215.413.557.627;245.482.193.440.699;561.267.846.040.181;102.696.608.469.624;499.760.031.698.219;0.215978019199482;0.0154099772887719;973.693.071.782.868;454;0;0.98115528273566;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;404;101;normal_00101;normal;0
401.887.357.147.312;206.905.696.723.996;185.245.570.302.514;22.114.370.910.455;NaN;0;0;NaN;150.821.315.667.885;133.250.700.747.174;0;0;0;394.838.636.753.303;0.171865701310722;0;970.042.690.302.886;497;0;0.929352215332271;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;447;102;normal_00102;normal;0
315.547.833.158.904;183.338.163.765.124;164.145.227.717.876;19.595.439.950.366;NaN;0;0;NaN;150.758.189.644.877;133.168.225.112.808;0;0;0;367.769.565.856.284;0.171682168914557;0;984.258.903.751.509;467;0;0.869475870566494;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;417;103;normal_00103;normal;0
316.136.459.886.268;183.509.084.701.865;164.298.255.628.197;196.137.082.196.852;NaN;0;0;NaN;150.823.275.415.628;133.253.778.649.001;0;0;0;395.765.969.344.312;0.171871094375131;0;957.519.104.093.765;465;0;0.895138123405033;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;415;104;normal_00104;normal;0
390.187.192.740.692;20.387.162.348.893;182.529.122.009.072;217.900.849.098.659;NaN;0;0;NaN;150.758.037.413.871;133.168.054.223.943;0;0;0;367.709.209.704.498;0.171681715497124;0;951.412.346.291.964;451;0;0.885404334804331;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;401;105;normal_00105;normal;0
314.700.140.020.372;183.091.736.750.582;163.924.598.157.794;195.691.014.856.053;NaN;0;0;NaN;15.077.055.443.667;133.182.455.828.999;0;0;0;372.735.779.545.903;0.171718920925533;0;972.737.065.205.441;487;0;0.884411372962354;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;437;106;normal_00106;normal;0
3.800.577.502.132;201.207.920.582.418;180.144.271.461.958;215.053.846.091.852;0.000364564331118533;1;279.173.712.803.557;NaN;164.058.959.248.952;138.866.760.684.537;25.393.870.172.622;712.587.265.658.814;116.991.347.083.876;466.240.659.034.115;0.211871114872462;0.0136185214037112;991.436.415.568.878;495;0;102.284.300.272.916;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;445;107;normal_00107;normal;0
433.741.753.476.562;214.949.228.969.747;192.447.057.461.654;229.740.749.124.672;NaN;0;0;NaN;15.082.978.028.429;133.264.328.641.396;0;0;0;398.897.340.907.431;0.171888725485342;0;96.716.923.681.269;469;0;0.902597987755657;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;419;108;normal_00108;normal;0
407.061.541.200.775;208.233.362.708.499;186.434.248.267.233;222.562.737.120.278;NaN;0;0;NaN;150.795.370.385.167;133.213.474.009.079;0;0;0;383.140.826.629.802;0.171791891080295;0;99.540.967.974.539;453;0;0.99098876394412;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;403;109;normal_00109;normal;0
315.495.783.017.325;183.323.042.173.507;164.131.689.144.954;195.938.237.334.561;NaN;0;0;NaN;150.776.383.751.621;133.189.423.703.776;0;0;0;37.512.377.094.776;0.17173617884076;0;976.473.170.470.188;495;0;0.858953166026414;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;445;110;normal_00110;normal;0
415.104.732.707.279;210.280.556.965.636;188.267.129.979.471;224.750.807.040.288;NaN;0;0;NaN;150.832.784.808.924;133.269.389.973.918;0;0;0;400.373.460.349.861;0.171896707734258;0;961.009.156.377.242;499;0;0.942893147318658;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;449;111;normal_00111;normal;0
330.719.545.767.484;187.693.921.263.915;168.044.998.457.584;200.609.894.178.258;0.00065881553520919;1;276.976.281.521.591;NaN;16.224.962.953.873;137.611.302.149.147;61.254.606.315.379;143.587.480.135.568;126.078.458.218.828;448.453.787.341.635;0.207035292483337;0.0117827554980574;959.237.069.311.318;451;0;10.098.335.806.408;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;401;112;normal_00112;normal;0
327.038.329.204.427;18.664.639.404.136;16.710.713.265.291;199.490.282.398.342;NaN;0;0;NaN;150.811.044.577.559;133.235.239.374.287;0;0;0;390.087.376.744.625;0.171836943500046;0;979.330.533.570.836;492;0;0.877241023834982;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;442;113;normal_00113;normal;0
400.307.670.647.487;206.498.657.358.517;184.881.142.253.468;220.708.659.724.766;NaN;0;0;NaN;150.821.382.073.232;133.250.804.323.247;0;0;0;39.486.994.347.316;0.171865884607822;0;972.220.657.852.222;481;0;0.955713672645905;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;431;114;normal_00114;normal;0
299.466.558.958.702;178.605.341.212.135;159.907.865.350.137;19.089.589.241.336;NaN;0;0;NaN;150.807.759.544.533;133.230.509.323.889;0;0;0;388.603.184.941.661;0.171827600137638;0;9.638.256.631.529;466;0;0.911300053416143;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;416;115;normal_00115;normal;0
354.897.897.540.001;194.433.900.911.017;174.079.396.704.337;207.813.678.907.479;NaN;0;0;NaN;150.821.034.750.174;133.250.263.132.638;0;0;0;394.706.286.964.027;0.17186492548099;0;964.155.337.271.059;489;0;0.937775662351412;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;439;116;normal_00116;normal;0
364.881.388.068.001;197.149.705.145.834;176.510.894.300.944;210.716.368.544.345;NaN;0;0;NaN;150.814.351.093.157;133.240.100.977.848;0;0;0;391.597.951.073.595;0.171846282493306;0;967.081.148.470.949;488;0;0.890995762344519;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;438;117;normal_00117;normal;0
466.610.028.903.126;222.944.781.213.249;199.605.587.452.285;238.286.507.445.797;0.000164243997384128;1;285.664.910.757.677;NaN;165.647.010.413.203;13.988.163.294.747;225.017.745.934.195;657.478.739.007.645;140.728.886.849.607;486.947.488.460.652;0.215934622832202;0.0152156467177479;972.324.192.431.477;450;0;101.374.629.199.696;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;400;118;normal_00118;normal;0
305.176.958.075.187;180.300.174.103.197;161.425.272.992.572;192.707.353.565.838;NaN;0;0;NaN;15.081.768.048.831;133.245.104.686.186;0;0;0;393.136.807.907.503;0.171855611633746;0;956.636.026.718.312;499;0;0.901316782073119;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;449;119;normal_00119;normal;0
440.610.482.132.129;21.664.451.028.915;193.964.866.588.268;231.552.689.563.647;0.000315615292314497;1;274.242.148.691.905;NaN;162.876.891.377.143;138.148.126.684.821;413.969.429.025.468;101.347.133.816.525;102.178.141.241.745;451.611.903.393.005;0.208652912125693;0.0124269058958665;956.582.780.104.361;496;0;101.180.534.382.089;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;446;120;normal_00120;normal;0
340.751.661.993.499;190.519.427.398.986;170.574.713.703.088;203.629.834.743.939;NaN;0;0;NaN;150.795.272.696.111;133.213.344.306.925;0;0;0;383.098.542.068.442;0.171791607044323;0;966.384.826.870.572;470;0;0.849795025217691;50;4,32E+09;healthy;0;74;74-11;AMM-74-11-00;CS-25.901;None;NORMAL_OPERATION;N/A;GO;N/A;1;420;121;normal_00121;normal;0
